,data,hora,sexo,idade,funcao,categoria,compra,valor
9182,2017-12-21,13:8,f,c,b,a,s,"R$ 29,00"
9183,2017-12-21,13:31,m,b,b,a,s,"R$ 39,00"
9184,2017-12-26,11:36,f,d,d,d,s,"R$ 49,00"
9185,2017-12-27,11:55,m,c,b,a,s,"R$ 49,00"
9186,2017-12-27,11:56,m,c,b,a,s,"R$ 10,00"
9187,2017-12-27,12:11,m,c,d,a,,
9188,2017-12-27,13:16,m,c,b,a,,
9189,2017-12-28,9:35,f,c,d,a,,
9190,2017-12-28,13:13,m,c,b,a,s,"R$ 88,00"
9191,2017-12-29,12:41,m,c,b,a,s,"R$ 20,00"
9192,2018-01-02,12:9,m,c,b,a,s,"R$ 39,00"
9193,2018-01-03,9:55,f,c,b,a,s,"R$ 79,00"
9194,2018-01-03,12:57,f,c,b,a,s,"R$ 49,00"
9195,2018-01-03,12:58,m,b,b,a,s,"R$ 10,00"
9196,2018-01-03,13:4,m,c,d,a,,
9197,2018-01-03,13:5,f,c,b,a,s,"R$ 29,00"
9198,2018-01-03,13:24,f,c,d,j,,
9199,2018-01-04,11:8,m,b,d,a,,
9200,2018-01-04,12:42,f,b,d,d,,
9201,2018-01-04,15:12,m,c,b,a,s,"R$39,00"
9202,2018-01-04,16:44,f,c,d,a,s,"R$ 39,00"
9203,2018-01-05,12:36,m,b,b,a,,
9204,2018-01-05,12:51,f,b,b,a,,
9205,2018-01-05,12:51,f,d,b,a,,
9206,2018-01-05,15:38,m,c,d,a,s,"R$ 37,00"
9207,2018-01-08,10:37,f,c,b,a,s,"R$ 39,00"
9208,2018-01-08,10:38,f,c,b,a,s,"R$ 19,00"
9209,2018-01-08,11:2,m,c,b,a,,
9210,2018-01-08,15:58,f,c,d,a,s,"R$ 29,00"
9211,2018-01-09,9:19,m,b,d,i,,
9212,2018-01-09,14:33,m,b,b,a,,
9213,2018-01-09,14:34,m,c,b,a,,
9214,2018-01-09,16:58,m,c,b,a,s,"R$ 10,00"
9215,2018-01-10,9:21,f,c,b,a,s,"R$ 29,00"
9216,2018-01-10,16:35,m,c,b,a,s,"R$ 20,00"
9217,2018-01-10,17:0,f,b,b,b,s,"R$ 39,00"
9218,2018-01-11,9:52,f,c,b,a,s,"R$ 39,00"
9219,2018-01-11,12:27,m,b,d,a,,
9220,2018-01-11,12:52,m,a,d,a,,
9221,2018-01-11,13:18,m,c,b,a,,
9222,2018-01-11,15:46,f,c,d,b,s,"R$ 39,00"
9223,2018-01-11,17:45,f,b,d,a,s,"R$ 29,00"
9224,2018-01-12,10:19,m,c,b,a,,
9225,2018-01-12,12:34,m,c,b,a,,
9226,2018-01-12,13:20,m,c,d,a,s,"R$ 39,00"
9227,2018-01-15,11:21,f,c,d,a,,
9228,2018-01-15,12:8,m,c,d,a,,
9229,2018-01-15,17:21,f,c,d,a,s,"R$ 10,00"
9230,2018-01-16,9:53,m,c,b,a,s,"R$ 19,00"
9231,2018-01-16,11:45,m,c,b,a,s,"R$ 19,00"
9232,2018-01-16,14:41,m,c,b,a,,
9233,2018-01-16,15:44,f,c,b,d,,
9234,2018-01-16,16:38,m,b,d,a,s,"R$ 20,00"
9235,2018-01-17,11:31,m,c,b,a,,
9236,2018-01-17,13:12,f,c,d,a,s,"R$ 49,00"
9237,2018-01-17,13:13,m,b,b,a,s,"R$ 39,00"
9238,2018-01-18,12:29,m,c,d,a,s,"R$ 99,00"
9239,2018-01-18,13:7,f,c,b,a,,
9240,2018-01-22,11:35,m,c,b,a,,
9241,2018-01-22,13:23,m,c,b,a,,
9242,2018-01-22,14:13,f,c,b,b,s,"R$ 39,00"
9243,2018-01-22,17:38,m,c,b,a,,
9244,2018-01-23,12:9,f,c,d,a,,
9245,2018-01-23,12:51,m,c,b,a,,
9246,2018-01-23,13:11,f,b,d,a,,
9247,2018-01-23,15:44,f,c,b,a,,
9248,2018-01-23,16:11,m,c,d,a,,
9249,2018-01-23,16:20,m,c,d,a,,
9250,2018-01-24,9:50,m,c,b,a,,
9251,2018-01-24,13:19,m,c,b,a,s,"R$ 19,00"
9252,2018-01-24,17:49,m,c,b,a,s,"R$ 10,00"
9253,2018-01-25,11:47,m,b,b,a,s,"R$ 19,00"
9254,2018-01-25,11:58,f,c,b,a,,
9255,2018-01-26,9:36,f,c,b,a,s,"R$ 29,00"
9256,2018-01-26,12:12,m,c,b,j,,
9257,2018-01-26,12:56,m,c,b,a,s,"R$ 36,00"
9258,2018-01-26,13:0,m,c,d,a,,
9259,2018-01-26,15:42,m,c,d,a,,
9260,2018-01-26,16:22,f,b,d,b,,
9261,2018-01-29,10:13,m,c,b,a,s,"R$ 29,00"
9262,2018-01-29,15:34,m,b,d,a,,
9263,2018-01-29,17:34,m,c,b,a,s,"R$ 49,00"
9264,2018-01-29,17:35,m,d,b,a,s,"R$ 225,00"
9265,2018-01-30,12:11,m,c,b,k,,
9266,2018-01-30,13:18,m,b,b,a,s,"R$ 39,00"
9267,2018-01-30,14:48,m,c,b,a,s,"R$ 68,00"
9268,2018-01-30,16:53,m,c,b,a,s,"R$ 40,00"
9269,2018-01-31,9:49,m,b,d,k,,
9270,2018-01-31,11:53,f,c,b,a,,
9271,2018-01-31,13:8,m,b,b,a,,
9272,2018-01-31,14:48,f,c,d,a,,
9273,2018-02-01,11:2,m,c,d,d,,
9274,2018-02-01,11:9,f,c,b,a,s,"R$ 39,00"
9275,2018-02-01,12:9,m,b,d,a,,
9276,2018-02-01,13:26,m,c,b,a,,
9277,2018-02-01,17:20,m,c,d,a,,
9278,2018-03-08,17:35,f,b,a,b,s,"R$ 68,00"
9279,2018-03-09,9:40,f,b,a,a,,
9280,2018-03-09,11:34,f,b,a,a,s,"R$ 59,00"
9281,2018-03-09,12:47,f,b,a,d,s,"R$ 30,00"
9282,2018-03-09,12:50,f,b,a,a,,
9283,2018-03-09,13:2,f,c,b,a,,
9284,2018-03-12,9:57,m,b,a,a,,
9285,2018-03-12,11:31,f,c,b,a,,
9286,2018-03-12,12:17,f,c,a,a,s,"R$ 37,00"
9287,2018-03-12,12:41,m,b,a,a,,
9288,2018-03-12,12:55,f,c,b,k,,
9289,2018-03-12,12:56,m,c,d,a,s,"R$ 20,00"
9290,2018-03-12,13:25,m,b,b,a,,
9291,2018-03-12,15:39,m,b,a,a,,
9292,2018-03-12,16:3,f,c,d,a,s,"R$ 39,00"
9293,2018-03-12,17:37,m,b,a,a,,
9294,2018-03-13,12:21,f,c,d,d,,
9295,2018-03-13,13:19,f,c,b,a,,
9296,2018-03-13,17:6,m,c,b,a,s,"R$ 37,00"
9297,2018-03-13,17:7,m,b,a,a,s,"R$ 20,00"
9298,2018-03-13,17:21,m,c,a,a,,
9299,2018-03-13,17:48,m,b,b,a,,
9300,2018-03-14,9:52,f,b,a,a,s,"R$ 29,00"
9301,2018-03-14,11:19,f,c,b,a,,
9302,2018-03-14,11:19,f,b,a,a,s,"R$ 20,00"
9303,2018-03-14,11:32,f,b,a,a,,
9304,2018-03-14,12:34,m,c,d,a,,
9305,2018-03-14,13:24,f,c,a,a,,
9306,2018-03-14,13:25,m,c,b,a,,
9307,2018-03-14,13:25,f,c,b,a,s,"R$ 198,00"
9308,2018-03-14,13:27,f,c,b,a,,
9309,2018-03-14,15:44,m,b,a,a,s,"R$ 29,00"
9310,2018-03-14,15:44,m,c,a,a,s,"R$ 39,00"
9311,2018-03-14,15:57,m,b,b,a,s,"R$ 20,00"
9312,2018-03-14,16:29,f,c,d,a,,
9313,2018-03-14,17:32,m,b,a,a,s,"R$ 39,00"
9314,2018-03-15,13:39,f,b,a,b,s,"R$ 39,00"
9315,2018-03-15,14:22,f,c,a,a,s,"R$ 59,00"
9316,2018-03-15,14:32,f,b,a,a,s,"R$ 39,00"
9317,2018-03-15,15:5,m,c,b,a,s,"R$ 10,00"
9318,2018-03-15,15:49,m,b,b,a,s,"R$ 39,00"
9319,2018-03-15,18:32,f,b,a,a,,
9320,2018-03-15,20:19,m,b,a,b,,
9321,2018-03-16,10:1,m,b,a,a,,
9322,2018-03-16,12:8,f,b,a,a,,
9323,2018-03-16,12:26,f,b,a,a,,
9324,2018-03-16,12:55,f,d,d,a,s,"R$ 34,00"
9325,2018-03-16,13:15,m,c,b,a,,
9326,2018-03-16,13:16,m,c,b,a,,
9327,2018-03-16,13:16,m,c,b,a,s,"R$ 39,00"
9328,2018-03-16,15:48,m,c,b,a,,
9329,2018-03-16,15:49,m,d,b,a,,
9330,2018-03-16,16:16,f,c,c,b,s,"R$ 39,00"
9331,2018-03-16,17:2,m,c,b,a,s,"R$ 70,00"
9332,2018-03-16,17:3,m,b,b,a,s,"R$ 39,00"
9333,2018-03-19,10:5,f,b,a,j,,
9334,2018-03-19,11:37,f,b,d,b,,
9335,2018-03-19,12:25,m,c,b,a,s,"R$ 59,00"
9336,2018-03-19,12:34,m,c,b,b,,
9337,2018-03-19,12:53,m,b,b,a,,
9338,2018-03-19,14:56,m,c,b,a,s,"R$ 79,00"
9339,2018-03-19,15:6,m,d,b,a,,
9340,2018-03-19,15:35,f,b,a,a,s,"R$ 19,00"
9341,2018-03-19,15:47,m,b,a,a,,
9342,2018-03-19,16:17,f,b,b,a,,
9343,2018-03-19,16:33,f,c,a,a,s,"R$ 10,00"
9344,2018-03-19,17:1,f,c,a,a,s,"R$ 39,00"
9345,2018-03-20,9:40,f,b,a,a,,
9346,2018-03-20,11:50,f,c,b,a,s,"R$ 20,00"
9347,2018-03-20,12:46,f,b,a,a,,
9348,2018-03-20,12:59,f,b,a,a,,
9349,2018-03-20,13:0,m,c,b,a,,
9350,2018-03-20,14:52,f,b,a,a,s,"R$ 39,00"
9351,2018-03-20,16:14,f,b,a,a,,
9352,2018-03-20,16:50,m,b,d,a,,
9353,2018-03-21,9:18,m,c,b,a,s,"R$ 59,00"
9354,2018-03-21,9:18,f,c,d,a,,
9355,2018-03-21,9:50,m,c,b,a,,
9356,2018-03-21,10:32,f,c,d,a,,
9357,2018-03-21,11:59,m,c,a,a,,
9358,2018-03-21,12:42,f,b,a,d,,
9359,2018-03-21,13:11,m,d,b,a,s,"R$ 39,00"
9360,2018-03-21,17:0,m,c,b,a,,
9361,2018-03-22,13:29,m,c,b,a,s,"R$ 18,00"
9362,2018-03-22,14:9,f,b,a,j,,
9363,2018-03-22,14:34,m,c,b,a,,
9364,2018-03-22,14:51,m,c,b,a,,
9365,2018-03-22,15:26,f,b,a,a,s,"R$ 29,00"
9366,2018-03-22,15:50,f,c,d,a,,
9367,2018-03-22,16:8,f,c,c,a,,
9368,2018-03-22,16:17,m,c,d,a,,
9369,2018-03-22,17:55,f,b,d,j,,
9370,2018-03-22,18:36,f,b,a,b,,
9371,2018-03-22,18:37,f,b,a,a,,
9372,2018-03-22,18:49,m,c,a,a,s,"R$ 19,00"
9373,2018-03-23,9:32,m,b,a,a,,
9374,2018-03-23,9:47,f,b,a,a,,
9375,2018-03-23,9:48,m,c,d,a,,
9376,2018-03-23,11:20,f,b,a,a,,
9377,2018-03-23,13:18,m,c,b,a,s,"R$ 29,00"
9378,2018-03-23,13:22,f,b,d,a,,
9379,2018-03-23,13:24,m,c,b,a,,
9380,2018-03-23,15:43,m,c,b,a,s,"R$ 38,00"
9381,2018-03-23,16:2,f,c,a,b,,
9382,2018-03-23,17:25,m,b,a,a,,
9383,2018-03-26,9:25,m,b,d,a,,
9384,2018-03-26,9:55,f,b,a,a,,
9385,2018-03-26,10:4,m,c,b,a,,
9386,2018-03-26,10:42,m,b,b,b,s,"R$ 39,00"
9387,2018-03-26,11:4,m,c,b,a,,
9388,2018-03-26,11:12,f,c,b,a,,
9389,2018-03-26,11:49,m,b,d,a,,
9390,2018-03-26,12:45,f,b,a,b,,
9391,2018-03-26,13:28,m,c,b,a,s,"R$ 20,00"
9392,2018-03-26,15:16,m,c,b,a,,
9393,2018-03-26,15:17,f,b,d,j,,
9394,2018-03-26,16:47,m,c,a,a,,
9395,2018-03-26,17:2,f,b,a,a,,
9396,2018-03-26,17:40,m,c,b,a,s,"R$ 49,00"
9397,2018-03-27,10:25,m,d,d,a,,
9398,2018-03-27,10:50,f,c,b,d,,
9399,2018-03-27,11:2,m,b,a,a,s,"R$ 19,00"
9400,2018-03-27,11:5,m,b,a,a,,
9401,2018-03-27,15:0,m,c,d,a,s,"R$ 59,00"
9402,2018-03-27,15:6,m,c,d,a,,
9403,2018-03-27,16:39,f,c,b,b,s,"R$ 39,00"
9404,2018-03-28,9:27,f,c,d,a,,
9405,2018-03-28,11:43,f,b,b,b,s,"R$ 39,00"
9406,2018-03-28,11:55,f,c,d,b,s,"R$ 39,00"
9407,2018-03-28,13:10,m,c,b,b,,
9408,2018-03-28,16:18,m,b,a,a,,
9409,2018-03-28,16:57,m,c,d,g,,
9410,2018-04-02,10:51,f,c,d,a,,
9411,2018-04-02,11:33,f,b,a,a,s,"R$ 19,00"
9412,2018-04-02,13:21,f,c,b,a,,
9413,2018-04-02,13:21,f,b,a,a,,
9414,2018-04-02,15:55,f,b,b,a,,
9415,2018-04-03,9:36,m,c,b,a,s,"R$ 45,00"
9416,2018-04-03,9:39,m,c,b,a,s,"R$ 20,00"
9417,2018-04-03,9:39,f,c,b,a,,
9418,2018-04-03,9:47,m,b,d,a,,
9419,2018-04-03,10:24,f,c,d,d,,
9420,2018-04-03,11:18,f,b,a,a,,
9421,2018-04-03,11:28,m,c,d,a,,
9422,2018-04-03,12:47,m,b,a,a,,
9423,2018-04-03,17:19,m,c,d,a,,
9424,2018-04-04,9:52,m,b,a,a,s,"R$ 39,00"
9425,2018-04-04,10:33,m,b,a,a,s,"R$ 39,00"
9426,2018-04-04,11:48,f,b,a,a,,
9427,2018-04-04,11:48,m,c,d,a,,
9428,2018-04-04,12:44,f,b,a,a,,
9429,2018-04-04,12:55,m,c,b,a,,
9430,2018-04-04,17:20,m,b,a,a,s,"R$ 20,00"
9431,2018-04-05,12:46,m,c,b,i,,
9432,2018-04-05,12:46,f,c,b,a,,
9433,2018-04-05,13:12,m,c,b,a,,
9434,2018-04-05,15:17,m,c,b,a,s,"R$ 119,00"
9435,2018-04-05,15:19,m,b,b,a,,
9436,2018-04-05,15:58,f,c,a,a,s,"R$ 59,00"
9437,2018-04-05,15:59,m,b,d,a,,
9438,2018-04-05,16:13,m,c,c,b,s,"R$ 39,00"
9439,2018-04-05,18:15,f,c,d,a,,
9440,2018-04-05,19:43,m,b,a,a,s,"R$ 59,00"
9441,2018-04-06,9:55,m,c,b,a,s,"R$ 20,00"
9442,2018-04-06,10:36,m,c,b,a,s,"R$ 45,00"
9443,2018-04-06,12:29,m,b,a,a,,
9444,2018-04-06,12:43,m,c,b,a,,
9445,2018-04-06,13:22,m,c,b,a,s,"R$ 119,00"
9446,2018-04-06,15:44,f,b,b,a,s,"R$ 10,00"
9447,2018-04-07,12:14,f,c,d,a,s,"R$ 10,00"
9448,2018-04-09,9:53,m,c,a,a,,
9449,2018-04-09,15:46,m,c,d,a,,
9450,2018-04-09,15:46,f,b,d,a,,
9451,2018-04-09,16:21,m,c,a,a,s,"R$ 39,00"
9452,2018-04-10,9:32,m,c,d,a,s,"R$ 18,00"
9453,2018-04-10,9:34,m,c,d,j,,
9454,2018-04-10,10:1,m,c,d,a,,
9455,2018-04-10,10:1,f,b,a,a,,
9456,2018-04-10,10:7,m,b,a,a,,
9457,2018-04-10,10:14,m,c,d,a,s,"R$ 20,00"
9458,2018-04-10,10:22,m,c,b,a,s,"R$ 10,00"
9459,2018-04-10,10:24,m,b,b,a,,
9460,2018-04-10,11:28,m,b,a,a,,
9461,2018-04-10,12:16,m,c,d,a,s,"R$ 10,00"
9462,2018-04-10,12:56,m,c,b,a,,
9463,2018-04-10,13:31,m,b,b,a,s,"R$ 29,00"
9464,2018-04-10,13:39,m,c,d,a,,
9465,2018-04-10,15:24,m,c,d,a,,
9466,2018-04-10,15:41,f,c,d,b,,
9467,2018-04-11,10:52,m,b,b,a,,
9468,2018-04-11,10:56,m,b,a,a,s,"R$ 39,00"
9469,2018-04-11,12:9,m,c,d,a,,
9470,2018-04-11,12:47,m,c,b,g,,
9471,2018-04-11,12:55,f,c,b,a,,
9472,2018-04-11,13:0,m,c,b,a,,
9473,2018-04-12,13:40,f,c,b,a,,
9474,2018-04-12,14:0,f,c,b,a,,
9475,2018-04-12,14:1,f,c,c,a,s,"R$ 149,00"
9476,2018-04-12,14:3,f,c,d,a,,
9477,2018-04-12,18:32,m,b,a,a,,
9478,2018-04-12,18:55,f,b,a,a,s,"R$ 1,00"
9479,2018-04-13,21:5,f,b,a,a,,
9480,2018-04-13,9:53,m,b,a,a,s,"R$ 49,00"
9481,2018-04-13,9:53,m,b,d,a,s,"R$ 10,00"
9482,2018-04-13,9:54,m,c,d,a,s,"R$ 39,00"
9483,2018-04-13,12:37,m,c,d,d,,
9484,2018-04-13,15:36,m,b,a,b,,
9485,2018-04-13,16:31,m,c,a,a,,
9486,2018-04-13,16:33,f,b,a,a,,
9487,2018-04-13,16:33,m,c,d,a,,
9488,2018-04-13,16:43,f,b,a,a,,
9489,2018-04-13,16:44,f,c,d,d,,
9490,2018-04-16,9:12,m,c,d,a,,
9491,2018-04-16,10:25,m,c,b,a,s,"R$ 2,00"
9492,2018-04-16,10:58,m,c,b,a,s,"R$ 149,00"
9493,2018-04-16,11:37,m,c,b,a,,
9494,2018-04-16,11:55,f,b,d,a,s,"R$ 15,00"
9495,2018-04-16,12:52,f,b,d,a,s,"R$ 19,00"
9496,2018-04-16,12:52,f,b,a,a,s,"R$ 30,00"
9497,2018-04-16,13:3,m,b,d,g,,
9498,2018-04-16,15:21,f,b,d,a,s,"R$ 49,00"
9499,2018-04-16,15:42,f,b,a,a,s,"R$ 20,00"
9500,2018-04-16,16:50,m,b,d,d,,
9501,2018-04-16,17:12,m,b,a,a,,
9502,2018-04-16,17:12,f,b,a,a,s,"R$ 49,00"
9503,2018-04-17,10:1,m,c,d,d,,
9504,2018-04-17,10:2,m,b,a,a,s,"R$ 59,00"
9505,2018-04-17,11:30,m,c,b,a,s,"R$ 30,00"
9506,2018-04-17,11:31,f,b,a,j,,
9507,2018-04-17,12:4,f,b,a,a,s,"R$ 19,00"
9508,2018-04-17,12:14,f,c,d,j,,
9509,2018-04-17,12:15,m,c,d,a,,
9510,2018-04-17,12:20,f,b,d,a,,
9511,2018-04-17,12:29,m,c,d,a,s,"R$ 29,00"
9512,2018-04-17,13:20,f,c,b,a,,
9513,2018-04-17,13:20,m,b,a,a,s,"R$ 29,00"
9514,2018-04-18,9:44,m,b,a,a,s,"R$ 69,00"
9515,2018-04-18,10:0,m,c,a,a,,
9516,2018-04-18,10:0,f,d,c,a,,
9517,2018-04-18,12:12,f,b,b,a,s,"R$ 39,00"
9518,2018-04-18,12:43,f,c,d,a,,
9519,2018-04-18,17:44,m,b,b,a,s,"R$ 10,00"
9520,2018-04-19,14:37,f,b,a,b,s,"R$ 29,00"
9521,2018-04-19,14:40,m,c,a,a,s,"R$ 29,00"
9522,2018-04-19,14:47,f,c,d,a,s,"R$ 49,00"
9523,2018-04-19,18:37,m,b,a,a,,
9524,2018-04-19,18:56,f,c,d,a,,
9525,2018-04-19,19:16,m,b,a,a,s,"R$ 20,00"
9526,2018-04-20,9:37,m,c,a,a,s,"R$ 39,00"
9527,2018-04-20,12:24,f,b,a,a,s,"R$ 20,00"
9528,2018-04-20,13:12,m,c,d,a,s,"R$ 18,00"
9529,2018-04-23,11:23,m,c,a,a,s,"R$ 39,00"
9530,2018-04-23,11:28,f,c,a,a,,
9531,2018-04-23,12:14,f,b,a,b,s,"R$ 39,00"
9532,2018-04-23,12:41,m,b,a,a,,
9533,2018-04-23,17:26,f,b,a,b,,
9534,2018-04-24,9:17,f,b,a,a,s,"R$ 39,00"
9535,2018-04-24,10:18,m,c,d,a,,
9536,2018-04-24,11:25,m,b,a,a,s,"R$ 29,00"
9537,2018-04-24,12:50,m,c,d,a,s,"R$ 19,00"
9538,2018-04-24,13:8,f,b,a,a,s,"R$ 30,00"
9539,2018-04-24,17:23,m,c,d,b,,
9540,2018-04-24,17:24,f,b,d,b,,
9541,2018-04-25,11:25,m,c,a,a,,
9542,2018-04-25,11:26,m,c,b,a,s,"R$ 49,00"
9543,2018-04-25,11:33,m,c,b,d,,
9544,2018-04-25,12:7,m,c,b,a,,
9545,2018-04-26,13:10,m,b,b,a,,
9546,2018-04-26,13:29,m,c,d,a,s,"R$ 39,00"
9547,2018-04-26,15:24,f,c,b,a,s,"R$ 29,00"
9548,2018-04-26,17:13,f,b,d,a,,
9549,2018-04-26,17:17,m,b,a,a,,
9550,2018-04-26,18:46,m,b,a,a,,
9551,2018-04-26,19:12,f,b,a,b,,
9552,2018-04-26,19:33,m,c,a,b,,
9553,2018-04-27,12:25,m,b,a,a,s,"R$ 39,00"
9554,2018-04-27,12:25,f,b,a,a,s,"R$ 39,00"
9555,2018-04-27,13:8,m,b,d,g,,
9556,2018-04-27,13:25,m,b,b,a,s,"R$ 89,00"
9557,2018-04-27,13:28,m,b,b,a,s,"R$ 10,00"
9558,2018-04-27,16:21,m,c,a,a,,
9559,2018-04-27,17:50,m,b,a,a,s,"R$ 20,00"
9560,2018-05-02,10:16,m,b,d,a,s,"R$ 49,00"
9561,2018-05-02,11:20,m,c,b,a,,
9562,2018-05-02,11:21,m,b,a,a,s,"R$ 19,00"
9563,2018-05-02,11:29,m,b,a,a,,
9564,2018-05-02,11:46,m,b,a,a,s,"R$ 20,00"
9565,2018-05-02,12:14,m,b,a,a,,
9566,2018-05-02,12:23,f,c,b,a,,
9567,2018-05-02,12:53,m,b,a,a,s,"R$ 10,00"
9568,2018-05-02,13:10,f,c,d,b,,
9569,2018-05-02,13:16,m,b,b,a,,
9570,2018-05-02,13:22,m,b,a,a,s,"R$ 39,00"
9571,2018-05-02,17:12,m,b,a,a,s,"R$ 39,00"
9572,2018-05-03,13:57,f,c,c,a,s,"R$ 20,00"
9573,2018-05-03,14:21,m,c,c,a,s,"R$ 49,00"
9574,2018-05-03,14:22,m,b,a,a,,
9575,2018-05-03,14:22,f,b,a,a,,
9576,2018-05-03,14:27,m,c,a,a,s,"R$ 40,00"
9577,2018-05-03,15:21,m,c,d,a,s,"R$ 19,00"
9578,2018-05-03,15:51,m,c,b,b,s,"R$ 39,00"
9579,2018-05-03,18:7,m,c,a,b,s,"R$ 19,00"
9580,2018-05-04,13:24,m,c,d,g,,
9581,2018-05-04,17:15,m,b,a,a,s,"R$ 39,00"
9582,2018-05-04,17:39,f,c,a,a,s,"R$ 20,00"
9583,2018-05-04,18:13,m,b,b,a,s,"R$ 118,00"
9584,2018-05-04,18:43,f,c,d,a,,
9585,2018-05-04,18:59,m,b,a,a,,
9586,2018-05-07,9:42,m,c,d,a,,
9587,2018-05-07,9:48,f,b,a,a,s,"R$ 10,00"
9588,2018-05-07,11:17,f,b,a,a,s,"R$ 10,00"
9589,2018-05-07,11:51,f,b,a,a,s,"R$ 15,00"
9590,2018-05-07,11:56,m,c,b,d,,
9591,2018-05-07,15:13,m,c,d,a,,
9592,2018-05-07,15:52,f,c,b,b,s,"R$ 39,00"
9593,2018-05-08,9:47,f,c,a,a,s,"R$ 15,00"
9594,2018-05-08,9:48,f,c,a,a,s,"R$ 15,00"
9595,2018-05-08,9:55,m,c,b,a,,
9596,2018-05-08,10:40,f,b,a,a,s,"R$ 19,00"
9597,2018-05-08,11:36,m,c,d,a,s,"R$ 39,00"
9598,2018-05-08,12:58,f,b,a,a,,
9599,2018-05-08,12:59,m,b,d,a,s,"R$ 39,00"
9600,2018-05-08,13:7,m,c,a,a,s,"R$ 68,00"
9601,2018-05-08,13:19,m,c,b,a,s,"R$ 20,00"
9602,2018-05-08,15:29,m,b,a,a,,
9603,2018-05-08,16:1,m,c,b,a,s,"R$ 2,00"
9604,2018-05-08,16:38,f,c,d,a,s,"R$ 20,00"
9605,2018-05-08,17:55,m,c,a,a,s,"R$ 198,00"
9606,2018-05-08,17:55,f,c,a,a,s,"R$ 15,00"
9607,2018-05-09,9:23,f,b,a,a,s,"R$ 20,00"
9608,2018-05-09,9:25,f,c,d,a,s,"R$ 19,00"
9609,2018-05-09,10:54,f,c,b,a,,
9610,2018-05-09,10:55,f,c,b,a,s,"R$ 20,00"
9611,2018-05-09,11:25,f,b,a,a,s,"R$ 20,00"
9612,2018-05-09,11:47,m,d,b,a,,
9613,2018-05-09,12:0,m,b,a,b,s,"R$ 29,00"
9614,2018-05-09,13:22,m,c,d,a,,
9615,2018-05-09,16:2,m,b,a,a,s,"R$ 39,00"
9616,2018-05-09,16:2,f,c,a,a,s,"R$ 20,00"
9617,2018-05-09,16:48,m,b,a,a,,
9618,2018-05-09,17:44,m,c,a,a,s,"R$ 114,00"
9619,2018-05-09,17:53,f,b,a,a,s,"R$ 15,00"
9620,2018-05-10,13:1,f,c,d,d,,
9621,2018-05-10,13:2,m,c,b,a,,
9622,2018-05-10,13:13,m,c,d,a,s,"R$ 19,00"
9623,2018-05-10,13:18,m,d,c,d,,
9624,2018-05-10,13:37,f,c,b,d,,
9625,2018-05-10,13:58,f,c,c,d,s,"R$ 989,99"
9626,2018-05-10,14:5,f,c,d,d,,
9627,2018-05-10,14:6,f,b,d,j,,
9628,2018-05-10,14:32,m,c,b,a,s,"R$ 30,00"
9629,2018-05-10,17:2,f,c,b,a,s,"R$ 20,00"
9630,2018-05-10,17:37,m,c,b,a,,
9631,2018-05-10,19:6,m,b,a,a,,
9632,2018-05-10,19:47,m,c,b,a,,
9633,2018-05-11,12:51,m,c,b,a,,
9634,2018-05-11,13:11,m,c,b,a,,
9635,2018-05-11,15:19,m,c,d,a,s,"R$ 20,00"
9636,2018-05-11,15:51,f,b,b,a,,
9637,2018-05-11,16:30,f,b,b,a,s,"R$ 15,00"
9638,2018-05-11,18:14,f,d,b,d,,
9639,2018-05-11,19:28,f,b,a,a,s,"R$ 59,00"
9640,2018-05-14,9:33,m,b,b,a,s,"R$ 15,00"
9641,2018-05-14,9:43,m,c,b,k,,
9642,2018-05-14,9:51,f,b,a,b,,
9643,2018-05-14,11:17,f,c,c,a,s,"R$ 10,00"
9644,2018-05-14,12:59,f,c,b,a,s,"R$ 20,00"
9645,2018-05-14,15:26,m,b,b,a,,
9646,2018-05-14,15:42,m,b,d,b,,
9647,2018-05-14,16:4,m,c,b,a,s,"R$ 2,00"
9648,2018-05-14,16:52,f,b,a,a,s,"R$ 20,00"
9649,2018-05-14,17:46,m,c,a,b,,
9650,2018-05-15,10:10,m,c,d,a,,
9651,2018-05-15,10:21,m,b,a,a,s,"R$ 10,00"
9652,2018-05-15,11:6,m,b,a,a,s,"R$ 19,00"
9653,2018-05-15,13:5,m,b,a,a,s,"R$ 39,00"
9654,2018-05-15,16:48,m,c,b,a,s,"R$ 15,00"
9655,2018-05-15,16:48,m,c,d,a,s,"R$ 48,00"
9656,2018-05-16,9:19,f,c,a,a,s,"R$ 20,00"
9657,2018-05-16,9:54,m,c,d,a,s,"R$ 20,00"
9658,2018-05-16,11:44,m,d,b,a,s,"R$ 40,00"
9659,2018-05-16,12:5,f,b,a,a,s,"R$ 99,00"
9660,2018-05-16,12:6,m,c,a,a,s,"R$ 29,00"
9661,2018-05-16,13:0,f,c,d,k,,
9662,2018-05-16,16:29,m,b,a,a,s,"R$ 39,00"
9663,2018-05-16,16:30,m,b,a,a,s,"R$ 10,00"
9664,2018-05-16,16:31,f,b,a,a,s,"R$ 20,00"
9665,2018-05-16,16:31,f,b,a,b,s,"R$ 39,00"
9666,2018-05-16,16:53,f,b,a,g,s,"R$ 10,00"
9667,2018-05-16,17:21,m,c,b,a,,
9668,2018-05-17,12:41,f,b,a,a,,
9669,2018-05-17,12:41,f,b,a,a,s,"R$ 20,00"
