,data,hora,valor,FUNCAO_TRATADA,CATEGORIA_TRATADA,COMPROU,SEXO_TRATADO,IDADE_TRATADA
8711,2017-09-25,14:30,59.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8712,2017-09-25,14:50,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
8713,2017-09-25,15:49,39.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
8714,2017-09-25,18:34,49.0,Aluno,Impressoras,Sim,Masculino,Entre 18 e 30
8717,2017-09-26,12:44,39.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8718,2017-09-26,12:45,59.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
8719,2017-09-26,13:3,39.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
8720,2017-09-26,14:47,59.0,Outros,Impressoras,Sim,Feminino,Entre 30 e 60
8721,2017-09-26,15:53,29.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
8723,2017-09-27,10:41,19.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8728,2017-09-27,12:39,29.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8729,2017-09-27,12:45,20.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
8730,2017-09-27,13:8,10.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
8732,2017-09-27,13:14,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8734,2017-09-27,16:43,59.0,Funcionario,Impressoras,Sim,Feminino,Maior de 60
8735,2017-09-27,16:49,29.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
8736,2017-09-27,16:51,10.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
8737,2017-09-27,17:12,20.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8739,2017-09-27,17:24,49.0,Outros,Impressoras,Sim,Feminino,Entre 18 e 30
8741,2017-09-28,11:0,20.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8743,2017-09-28,12:56,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8751,2017-09-29,16:7,59.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
8753,2017-10-02,12:58,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8754,2017-10-02,13:21,99.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8756,2017-10-02,14:1,49.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8757,2017-10-02,14:12,10.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8758,2017-10-02,14:20,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
8760,2017-10-02,15:43,99.0,Funcionario,Impressoras,Sim,Feminino,Entre 30 e 60
8762,2017-10-02,17:19,49.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8769,2017-10-03,9:33,59.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8770,2017-10-03,11:25,98.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
8774,2017-10-03,12:50,30.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8775,2017-10-03,12:50,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8776,2017-10-03,13:16,59.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8777,2017-10-03,15:29,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8779,2017-10-03,15:44,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8782,2017-10-03,17:16,49.0,Funcionario,Impressoras,Sim,Masculino,Entre 30 e 60
8783,2017-10-04,9:25,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8786,2017-10-04,12:29,28.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8787,2017-10-04,12:30,29.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8792,2017-10-04,17:45,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8793,2017-10-05,9:54,10.0,Outros,Acessorios,Sim,Feminino,Entre 18 e 30
8797,2017-10-05,15:19,19.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8798,2017-10-05,15:20,15.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
8800,2017-10-06,10:26,29.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8801,2017-10-06,11:0,20.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8802,2017-10-06,12:5,15.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8803,2017-10-06,12:56,388.0,Outros,Acessorios,Sim,Feminino,Entre 30 e 60
8804,2017-10-06,13:31,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8805,2017-10-06,16:1,49.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
8806,2017-10-06,16:2,39.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
8807,2017-10-06,17:5,65.0,Aluno,Telecom,Sim,Feminino,Entre 18 e 30
8808,2017-10-06,17:5,15.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8809,2017-10-06,17:24,15.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8813,2017-10-09,16:7,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8814,2017-10-09,16:20,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8815,2017-10-09,19:9,35.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8816,2017-10-09,19:10,15.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8817,2017-10-09,20:15,79.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8821,2017-10-10,16:21,59.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8823,2017-10-10,17:25,49.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
8825,2017-10-11,12:10,59.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8826,2017-10-11,12:29,29.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
8828,2017-10-11,16:22,78.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
8829,2017-10-11,16:23,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8832,2017-10-13,10:30,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8834,2017-10-13,13:21,19.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
8835,2017-10-13,13:30,207.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8836,2017-10-13,13:34,10.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
8842,2017-10-13,17:41,15.0,Outros,Acessorios,Sim,Feminino,Entre 18 e 30
8846,2017-10-16,14:48,40.0,Outros,Acessorios,Sim,Masculino,Entre 18 e 30
8847,2017-10-16,15:54,29.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
8855,2017-10-17,11:6,40.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
8856,2017-10-17,11:49,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8857,2017-10-17,14:39,39.0,Professor,Acessorios,Sim,Masculino,Entre 30 e 60
8859,2017-10-18,10:4,49.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
8863,2017-10-18,15:52,10.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
8864,2017-10-18,16:2,49.0,Funcionario,Impressoras,Sim,Masculino,Entre 30 e 60
8865,2017-10-18,17:20,39.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8867,2017-10-19,11:30,198.0,Outros,Impressoras,Sim,Masculino,Maior de 60
8870,2017-10-19,13:10,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8871,2017-10-19,15:39,49.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8872,2017-10-20,11:7,580.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
8873,2017-10-20,11:20,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8874,2017-10-20,11:20,49.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8876,2017-10-20,17:16,19.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8879,2017-10-21,12:27,20.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8880,2017-10-21,12:47,79.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8881,2017-10-21,12:48,49.0,Funcionario,Impressoras,Sim,Masculino,Entre 30 e 60
8882,2017-10-23,12:58,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8883,2017-10-23,13:25,139.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8884,2017-10-23,14:36,10.0,Outros,Acessorios,Sim,Masculino,Entre 18 e 30
8886,2017-10-23,18:24,10.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8887,2017-10-23,18:40,39.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
8888,2017-10-23,18:52,98.0,Outros,Impressoras,Sim,Feminino,Entre 30 e 60
8889,2017-10-23,19:16,39.0,Aluno,Apple,Sim,Masculino,Entre 18 e 30
8891,2017-10-23,20:55,15.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
8893,2017-10-24,10:46,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8895,2017-10-24,12:35,10.0,Aluno,Telecom,Sim,Feminino,Entre 18 e 30
8898,2017-10-24,17:32,10.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
8904,2017-10-25,12:39,129.0,Professor,Impressoras,Sim,Masculino,Maior de 60
8907,2017-10-25,15:1,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8909,2017-10-26,9:37,39.0,Funcionario,Apple,Sim,Masculino,Entre 30 e 60
8917,2017-10-27,17:46,49.0,Funcionario,Acessorios,Sim,Feminino,Maior de 60
8919,2017-10-30,13:5,49.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
8920,2017-10-30,16:8,20.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
8922,2017-10-30,16:18,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
8925,2017-10-30,20:54,39.0,Outros,Apple,Sim,Masculino,Entre 30 e 60
8926,2017-10-30,20:55,59.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8927,2017-10-31,9:40,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8930,2017-10-31,12:49,49.0,Outros,Acessorios,Sim,Feminino,Entre 18 e 30
8931,2017-10-31,13:5,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
8935,2017-10-31,15:43,68.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8937,2017-10-31,17:14,49.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
8938,2017-10-31,17:15,39.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8940,2017-10-31,17:33,119.0,Funcionario,Impressoras,Sim,Feminino,Entre 30 e 60
8941,2017-11-01,9:31,10.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8944,2017-11-01,11:48,20.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8953,2017-11-03,12:17,49.0,Aluno,Acessorios,Sim,Masculino,Menor de 18
8954,2017-11-03,13:6,29.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8956,2017-11-03,13:27,39.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
8959,2017-11-03,14:33,40.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8960,2017-11-03,15:36,5.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
8961,2017-11-03,17:26,39.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
8962,2017-11-03,18:38,59.0,Outros,Acessorios,Sim,Masculino,Menor de 18
8964,2017-11-04,12:11,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8967,2017-11-06,13:12,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8969,2017-11-06,17:37,19.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8971,2017-11-06,17:48,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8972,2017-11-06,18:6,59.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8976,2017-11-07,11:8,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8977,2017-11-07,12:0,20.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
8978,2017-11-07,13:12,39.0,Outros,Apple,Sim,Feminino,Entre 18 e 30
8981,2017-11-07,15:58,29.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8982,2017-11-07,17:45,20.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8984,2017-11-08,12:2,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
8986,2017-11-08,15:2,39.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
8989,2017-11-09,10:48,79.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8992,2017-11-09,12:36,19.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
8995,2017-11-10,12:27,49.0,Outros,Acessorios,Sim,Masculino,Entre 18 e 30
8996,2017-11-10,16:45,29.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
8998,2017-11-13,13:23,20.0,Funcionario,Acessorios,Sim,Feminino,Entre 18 e 30
8999,2017-11-13,13:26,119.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
9000,2017-11-13,14:6,49.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
9001,2017-11-13,14:38,79.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9003,2017-11-13,16:6,59.0,Outros,Acessorios,Sim,Masculino,Entre 18 e 30
9004,2017-11-13,16:22,59.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9006,2017-11-13,18:40,39.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
9007,2017-11-13,20:24,39.0,Aluno,Apple,Sim,Masculino,Entre 18 e 30
9008,2017-11-13,20:25,29.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9027,2017-11-17,13:23,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9030,2017-11-17,17:44,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9031,2017-11-18,12:45,29.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9035,2017-11-20,14:4,10.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9040,2017-11-21,15:26,10.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
9041,2017-11-21,17:6,29.0,Aluno,Acessorios,Sim,Feminino,Entre 30 e 60
9043,2017-11-22,10:20,68.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9046,2017-11-22,13:7,119.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9047,2017-11-22,15:24,117.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9048,2017-11-22,15:41,39.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
9049,2017-11-23,10:12,39.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
9051,2017-11-23,11:49,39.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
9053,2017-11-23,12:34,39.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9055,2017-11-23,17:9,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9056,2017-11-24,9:38,79.0,Funcionario,Apple,Sim,Feminino,Entre 30 e 60
9062,2017-11-24,16:34,40.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9063,2017-11-24,16:41,29.0,Outros,Acessorios,Sim,Feminino,Entre 18 e 30
9064,2017-11-24,17:41,68.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9065,2017-11-25,11:57,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9067,2017-11-27,12:58,29.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9070,2017-11-27,18:16,59.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
9071,2017-11-27,19:47,60.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9072,2017-11-28,9:16,39.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9073,2017-11-28,12:17,20.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
9074,2017-11-28,13:10,129.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
9075,2017-11-28,13:29,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9076,2017-11-28,13:30,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9077,2017-11-28,13:30,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9078,2017-11-28,13:33,59.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
9080,2017-11-28,15:40,68.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
9081,2017-11-28,15:45,88.0,Professor,Acessorios,Sim,Feminino,Entre 30 e 60
9082,2017-11-28,15:54,9.0,Professor,Acessorios,Sim,Masculino,Maior de 60
9086,2017-11-29,10:48,15.0,Outros,Acessorios,Sim,Masculino,Entre 18 e 30
9087,2017-11-29,10:48,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9089,2017-11-29,11:13,49.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9090,2017-11-29,11:16,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9095,2017-11-29,13:4,40.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9096,2017-11-29,16:35,29.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9097,2017-11-29,16:54,29.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9098,2017-11-30,9:17,29.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9100,2017-11-30,10:26,39.0,Funcionario,Apple,Sim,Masculino,Entre 30 e 60
9102,2017-11-30,13:34,39.0,Professor,Acessorios,Sim,Masculino,Entre 30 e 60
9103,2017-11-30,16:40,19.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9104,2017-11-30,16:49,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9105,2017-12-01,14:53,29.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9106,2017-12-01,15:35,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9107,2017-12-01,16:3,29.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9108,2017-12-01,17:3,9.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9109,2017-12-04,13:2,59.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
9112,2017-12-04,14:0,79.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
9113,2017-12-04,14:23,29.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9117,2017-12-04,20:25,39.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
9119,2017-12-05,10:23,68.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9120,2017-12-05,12:48,29.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9122,2017-12-05,16:38,600.0,Professor,Acessorios,Sim,Feminino,Entre 30 e 60
9125,2017-12-06,12:22,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9127,2017-12-06,12:26,10.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9130,2017-12-06,14:58,29.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
9131,2017-12-06,16:23,20.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9132,2017-12-06,16:56,29.0,Outros,Acessorios,Sim,Masculino,Entre 18 e 30
9136,2017-12-07,12:28,29.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9141,2017-12-07,15:13,20.0,Outros,Acessorios,Sim,Masculino,Entre 18 e 30
9142,2017-12-07,15:33,29.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9143,2017-12-07,15:50,45.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9145,2017-12-08,9:17,20.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
9146,2017-12-08,11:11,59.0,Funcionario,Acessorios,Sim,Feminino,Entre 18 e 30
9150,2017-12-11,10:53,20.0,Funcionario,Acessorios,Sim,Feminino,Entre 18 e 30
9154,2017-12-11,15:53,40.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9165,2017-12-15,12:27,40.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9169,2017-12-18,13:21,29.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9172,2017-12-19,14:41,39.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9176,2017-12-20,12:9,79.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
9177,2017-12-20,12:11,39.0,Funcionario,Apple,Sim,Masculino,Entre 30 e 60
9181,2017-12-21,13:5,59.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9182,2017-12-21,13:8,29.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9183,2017-12-21,13:31,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
9184,2017-12-26,11:36,49.0,Outros,Impressoras,Sim,Feminino,Maior de 60
9185,2017-12-27,11:55,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9186,2017-12-27,11:56,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9190,2017-12-28,13:13,88.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9191,2017-12-29,12:41,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9192,2018-01-02,12:9,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9193,2018-01-03,9:55,79.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9194,2018-01-03,12:57,49.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9195,2018-01-03,12:58,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
9197,2018-01-03,13:5,29.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9201,2018-01-04,15:12,9.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9202,2018-01-04,16:44,39.0,Outros,Acessorios,Sim,Feminino,Entre 30 e 60
9206,2018-01-05,15:38,37.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9207,2018-01-08,10:37,39.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9208,2018-01-08,10:38,19.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9210,2018-01-08,15:58,29.0,Outros,Acessorios,Sim,Feminino,Entre 30 e 60
9214,2018-01-09,16:58,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9215,2018-01-10,9:21,29.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9216,2018-01-10,16:35,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9217,2018-01-10,17:0,39.0,Funcionario,Apple,Sim,Feminino,Entre 18 e 30
9218,2018-01-11,9:52,39.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9222,2018-01-11,15:46,39.0,Outros,Apple,Sim,Feminino,Entre 30 e 60
9223,2018-01-11,17:45,29.0,Outros,Acessorios,Sim,Feminino,Entre 18 e 30
9226,2018-01-12,13:20,39.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9229,2018-01-15,17:21,10.0,Outros,Acessorios,Sim,Feminino,Entre 30 e 60
9230,2018-01-16,9:53,19.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9231,2018-01-16,11:45,19.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9234,2018-01-16,16:38,20.0,Outros,Acessorios,Sim,Masculino,Entre 18 e 30
9236,2018-01-17,13:12,49.0,Outros,Acessorios,Sim,Feminino,Entre 30 e 60
9237,2018-01-17,13:13,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
9238,2018-01-18,12:29,99.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9242,2018-01-22,14:13,39.0,Funcionario,Apple,Sim,Feminino,Entre 30 e 60
9251,2018-01-24,13:19,19.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9252,2018-01-24,17:49,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9253,2018-01-25,11:47,19.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
9255,2018-01-26,9:36,29.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9257,2018-01-26,12:56,36.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9261,2018-01-29,10:13,29.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9263,2018-01-29,17:34,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9264,2018-01-29,17:35,225.0,Funcionario,Acessorios,Sim,Masculino,Maior de 60
9266,2018-01-30,13:18,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
9267,2018-01-30,14:48,68.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9268,2018-01-30,16:53,40.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9274,2018-02-01,11:9,39.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9278,2018-03-08,17:35,68.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
9280,2018-03-09,11:34,59.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9281,2018-03-09,12:47,30.0,Aluno,Impressoras,Sim,Feminino,Entre 18 e 30
9286,2018-03-12,12:17,37.0,Aluno,Acessorios,Sim,Feminino,Entre 30 e 60
9289,2018-03-12,12:56,20.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
9292,2018-03-12,16:3,39.0,Outros,Acessorios,Sim,Feminino,Entre 30 e 60
9296,2018-03-13,17:6,37.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9297,2018-03-13,17:7,20.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
9300,2018-03-14,9:52,29.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9302,2018-03-14,11:19,20.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9307,2018-03-14,13:25,198.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
9309,2018-03-14,15:44,29.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
9310,2018-03-14,15:44,39.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
9311,2018-03-14,15:57,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
9313,2018-03-14,17:32,39.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
9314,2018-03-15,13:39,39.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
9315,2018-03-15,14:22,59.0,Aluno,Acessorios,Sim,Feminino,Entre 30 e 60
9316,2018-03-15,14:32,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
9317,2018-03-15,15:5,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
9318,2018-03-15,15:49,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
